News,Label
"Trade setup: Nifty likely to see tepid start, could even halt ongoing march",0.0
"Banks, financials drive Sensex 180 points higher; Nifty tops 10,300",1.0
"F&O: It’s a ‘buy on dip’ market now; Nifty range shifts to 10,000-10,500",0.0
"Tech View: Nifty forms indecisive Doji, signals possible halt to rally",0.0
"Sensex surges 180 points on rally in bank stocks; Nifty tops 10,300",1.0
Bharat Forge Ltd. shares down 0.19% as Nifty gains,1.0
Share price of Crompton Greaves Consumer Electricals Ltd. falls as Nifty strengthens,1.0
Share price of Pidilite Industries Ltd. falls as Nifty strengthens,1.0
Share price of Lupin Ltd. rises as Nifty strengthens,1.0
Share price of Ambuja Cements Ltd. rises as Nifty strengthens,1.0
Share price of Shree Cements Ltd. rises as Nifty strengthens,1.0
SBI Life Insurance Company Ltd. shares down 1.0% as Nifty gains,1.0
Share price of Exide Industries Ltd. rises as Nifty strengthens,1.0
Share price of Siemens Ltd. rises as Nifty strengthens,1.0
Voltas Ltd. shares up 0.26% as Nifty gains,1.0
Share price of Avenue Supermarts Ltd. rises as Nifty strengthens,1.0
Share price of Motherson Sumi Systems Ltd. rises as Nifty strengthens,1.0
Share price of REC Ltd. rises as Nifty strengthens,1.0
Share price of Shriram Transport Finance Company Ltd. rises as Nifty strengthens,1.0
NMDC Ltd. shares up 5.1% as Nifty gains,1.0
Share price of Bajaj Holdings & Investment Ltd. rises as Nifty strengthens,1.0
"Sensex jumps 450 points, Nifty tops 10,350 amid firm global cues",1.0
"Sensex rises 200 points, Nifty tops 10,300; Glenmark rallies 10%, Cipla 8%",1.0
 Nifty down 25 points; here's what changed for market while you were sleeping,0.0
Financials’ influence on Nifty sees big erosion,0.0
Trade setup: Nifty50 structure looks strong; global cues may play spoiler,1.0
Select large-caps hit record highs as Street prefers strong fundamentals,1.0
F&O: Many positive signs for Nifty; market breadth also favours bulls,1.0
"Sensex soars 524 pts on RIL push; Nifty tops 10,250",1.0
"Tech View: Nifty takes out 100-day SMA, now eyes recent high of 10,328",1.0
"Rally in RIL drives Sensex 524 points higher; Nifty nears 10,250",1.0
Crompton Greaves Consumer Electricals Ltd. shares down 0.67% as Nifty gains,1.0
Share price of Shree Cements Ltd. falls as Nifty strengthens,1.0
Share price of REC Ltd. falls as Nifty strengthens,1.0
Share price of LIC Housing Finance Ltd. falls as Nifty strengthens,1.0
TVS Motor Company Ltd. shares up 2.56% as Nifty gains,1.0
HDFC Life Insurance Company Ltd. shares up 0.46% as Nifty gains,1.0
Divi's Laboratories Ltd. shares down 0.19% as Nifty gains,1.0
Aurobindo Pharma Ltd. shares down 0.32% as Nifty gains,1.0
Share price of ACC Ltd. rises as Nifty strengthens,1.0
Share price of Shriram Transport Finance Company Ltd. rises as Nifty strengthens,1.0
Pidilite Industries Ltd. shares up 0.37% as Nifty gains,1.0
Share price of Ashok Leyland Ltd. rises as Nifty strengthens,1.0
Share price of Avenue Supermarts Ltd. rises as Nifty strengthens,1.0
Bharat Forge Ltd. shares up 2.28% as Nifty gains,1.0
"RIL, Bajaj Finance drive Sensex 170 points higher; Nifty tests 10,150",1.0
Apollo Hospitals Enterprise Ltd. shares up 2.16% as Nifty gains,1.0
Bajaj Holdings & Investment Ltd. shares up 4.74% as Nifty gains,1.0
Indiabulls Housing Finance Ltd. shares up 7.87% as Nifty gains,1.0
"Sensex rises 200 points, Nifty above 10,150; ONGC gains 3%",1.0
 Nifty down 45 points; here's what changed for market while you were sleeping,0.0
"Trade setup: Nifty50’s next stop is 100 DMA at 10,112; tread carefully",0.0
"Sensex soars 700 pts, Nifty nears 10,100; banking stocks rally",1.0
"Banks, RIL drive Sensex 700 points higher; Nifty nears 10,100",1.0
"Tech View: Nifty charts suggest dominance by bulls, more upside",1.0
Share price of Havells India Ltd. falls as Nifty strengthens,1.0
Share price of Lupin Ltd. falls as Nifty strengthens,1.0
Marico Ltd. shares down 0.27% as Nifty gains,1.0
Crompton Greaves Consumer Electricals Ltd. shares down 0.09% as Nifty gains,1.0
Share price of Mahindra & Mahindra Financial Services Ltd. rises as Nifty strengthens,1.0
Bharat Forge Ltd. shares up 0.39% as Nifty gains,1.0
Divi's Laboratories Ltd. shares up 0.45% as Nifty gains,1.0
Share price of TVS Motor Company Ltd. rises as Nifty strengthens,1.0
Share price of Ashok Leyland Ltd. rises as Nifty strengthens,1.0
Tata Power Company Ltd. shares up 1.69% as Nifty gains,1.0
Share price of Biocon Ltd. rises as Nifty strengthens,1.0
"Sensex, Nifty trade on a muted note; broader markets outperform",1.0
Share price of SBI Life Insurance Company Ltd. rises as Nifty strengthens,1.0
Bharti Infratel Ltd. shares up 2.25% as Nifty gains,1.0
Share price of Siemens Ltd. rises as Nifty strengthens,1.0
"Sensex drops 50 pts, Nifty flat; ONGC, IDBI Bank fall 3% each",0.0
 Nifty down 70 points; here's what changed for market while you were sleeping,0.0
"Trade setup: Nifty precariously poised, may go deeper into negative terrain",0.0
"Tech View: Nifty50 stumbles at 10K, forms Inside Bar to signal dark clouds",0.0
"Sensex slips 97 pts in see-saw trade; Nifty gives up 9,900 level",0.0
F&O: Nifty signals indecision; rising VIX may trigger roller-coaster move,1.0
Share price of NMDC Ltd. rises as Nifty strengthens,1.0
Crompton Greaves Consumer Electricals Ltd. shares up 1.07% as Nifty gains,1.0
Share price of Ambuja Cements Ltd. rises as Nifty strengthens,1.0
Siemens Ltd. shares down 0.18% as Nifty gains,1.0
Share price of Apollo Hospitals Enterprise Ltd. falls as Nifty strengthens,1.0
Share price of Pidilite Industries Ltd. rises as Nifty weakens,0.0
Share price of Mahindra & Mahindra Financial Services Ltd. falls as Nifty weakens,0.0
"Sensex, Nifty volatile amid mixed cues; HDFC twins top drags",0.0
Share price of Motherson Sumi Systems Ltd. rises as Nifty weakens,0.0
Share price of Indiabulls Housing Finance Ltd. rises as Nifty strengthens,1.0
"Sensex sheds 200 points, Nifty slips below 9,900 amid border tensions",0.0
 Nifty down 40 points; here's what changed for market while you were sleeping,0.0
Trade setup: Nifty50 likely to see sporadic rallies; but stay cautious,0.0
"Tech View: Nifty forms bearish candle, faces resistance at 10K",0.0
F&O: Options data suggests a wider range for Nifty; India VIX moving up,0.0
"Sensex gains 376 points, Nifty tops 9,900; HDFC twins gain 4% each",1.0
Bharti Infratel Ltd. shares down 1.41% as Nifty gains,1.0
Share price of Container Corporation of India Ltd. falls as Nifty strengthens,1.0
Share price of Shriram Transport Finance Company Ltd. falls as Nifty strengthens,1.0
Lupin Ltd. shares down 1.99% as Nifty gains,1.0
Pidilite Industries Ltd. shares down 0.74% as Nifty drops,0.0
Colgate-Palmolive (India) Ltd. shares up 0.06% as Nifty gains,1.0
Share price of Biocon Ltd. rises as Nifty strengthens,1.0
Share price of SBI Life Insurance Company Ltd. rises as Nifty strengthens,1.0
Share price of Exide Industries Ltd. rises as Nifty strengthens,1.0
Aurobindo Pharma Ltd. shares up 0.55% as Nifty gains,1.0
Havells India Ltd. shares up 2.06% as Nifty gains,1.0
Ambuja Cements Ltd. shares up 2.09% as Nifty gains,1.0
Share price of ICICI Prudential Life Insurance Company Ltd. rises as Nifty strengthens,1.0
"Sensex rallies 700 pts on Fed move, Nifty tops 10,000",1.0
 Nifty jumps 165 points; here's what changed for market while you were sleeping,1.0
Trade setup: Nifty likely to stay in a wide range with upside capped,1.0
"F&O: Nifty has strong support at 9,544; use dips to buy stocks",1.0
Tech View: Inside Bar on Nifty chart signals more selling pressure ahead,0.0
"Sensex tumbles 552 points as Covid fears intensify; Nifty hold above 9,800",0.0
"Sensex sheds 552 points, Nifty barely holds above 9,800; Bank of India soars 20%",0.0
"Second down-leg may have started; analysts say Nifty may sink till 8,800",0.0
Share price of Motherson Sumi Systems Ltd. falls as Nifty weakens,0.0
Hindustan Petroleum Corporation Ltd. shares down 2.37% as Nifty drops,0.0
ACC Ltd. shares down 1.77% as Nifty drops,0.0
Share price of Bharti Infratel Ltd. falls as Nifty weakens,0.0
Share price of Ambuja Cements Ltd. falls as Nifty weakens,0.0
Share price of Siemens Ltd. falls as Nifty weakens,0.0
HDFC Life Insurance Company Ltd. shares down 0.55% as Nifty drops,0.0
Divi's Laboratories Ltd. shares down 1.65% as Nifty drops,0.0
Share price of REC Ltd. falls as Nifty weakens,0.0
Aurobindo Pharma Ltd. shares down 0.95% as Nifty drops,0.0
Voltas Ltd. shares up 1.24% as Nifty drops,0.0
Share price of Indiabulls Housing Finance Ltd. rises as Nifty weakens,0.0
"Sensex tanks 300 points, Nifty slips below 9,900; BHEL plunges 8%",0.0
 Nifty down 80 points; here's what changed for market while you were sleeping,0.0
Trade setup: Nifty to see jittery start; make-or-break point at 100-DMA,0.0
Dalal Street week ahead: Nifty not out of the woods; jitters all around,0.0
"F&O: Nifty signals complete dominance of the bulls; range shifts to 9,500-10,300",1.0
"Tech View: After smart rebound, Nifty signalling consolidation",1.0
"Sensex rebounds 1,400 points from day's low, ends 243 pts higher; Nifty tops 9,950",1.0
"Sensex recoups early losses, jumps 243 pts; Nifty tops 9,950",0.0
Share price of Indiabulls Housing Finance Ltd. as Nifty weakens,0.0
Bharat Forge Ltd. shares down 2.58% as Nifty drops,0.0
Share price of NMDC Ltd. falls as Nifty weakens,0.0
LIC Housing Finance Ltd. shares down 0.94% as Nifty drops,0.0
Motherson Sumi Systems Ltd. shares down 2.09% as Nifty drops,0.0
Voltas Ltd. shares down 1.07% as Nifty drops,0.0
Siemens Ltd. shares down 1.51% as Nifty drops,0.0
Share price of Exide Industries Ltd. falls as Nifty weakens,0.0
Share price of Havells India Ltd. falls as Nifty weakens,0.0
Share price of REC Ltd. falls as Nifty weakens,0.0
Page Industries Ltd. shares down 1.95% as Nifty drops,0.0
Share price of Container Corporation of India Ltd. falls as Nifty weakens,0.0
Apollo Hospitals Enterprise Ltd. shares up 0.74% as Nifty drops,0.0
Share price of SBI Life Insurance Company Ltd. rises as Nifty weakens,0.0
"Sensex tumbles 865 points, Nifty slips below 9,550; ONGC plunges 5%",0.0
 Nifty plunges 270 points; here's what changed for market while you were sleeping,0.0
Trade setup: Shorts building up in Nifty futures; any pullback to remain capped,0.0
"F&O: Nifty charts show bear dominance, but VIX signals no big fall ahead",0.0
"Tech View: Nifty forms bearish candle, lower high-low to signal weakness",0.0
"Sensex tanks 709 pts, Nifty ends at 9,902; RIL, bank stocks top drags",0.0
Share price of Bharti Infratel Ltd. falls as Nifty weakens,0.0
Share price of Crompton Greaves Consumer Electricals Ltd. falls as Nifty weakens,0.0
Share price of Tata Power Company Ltd. falls as Nifty weakens,0.0
Share price of Pidilite Industries Ltd. falls as Nifty weakens,0.0
Share price of Lupin Ltd. falls as Nifty weakens,0.0
Share price of TVS Motor Company Ltd. falls as Nifty weakens,0.0
Marico Ltd. shares down 0.61% as Nifty drops,0.0
Biocon Ltd. shares down 0.13% as Nifty drops,0.0
Share price of Divi's Laboratories Ltd. falls as Nifty weakens,0.0
Share price of Ambuja Cements Ltd. rises as Nifty weakens,0.0
Share price of Exide Industries Ltd. falls as Nifty weakens,0.0
Share price of Motherson Sumi Systems Ltd. rises as Nifty weakens,0.0
Share price of Bosch Ltd. rises as Nifty weakens,0.0
REC Ltd. shares up 1.88% as Nifty drops,0.0
Share price of ICICI Prudential Life Insurance Company Ltd. rises as Nifty weakens,0.0
Share price of LIC Housing Finance Ltd. rises as Nifty weakens,0.0
Hindustan Petroleum Corporation Ltd. shares up 4.19% as Nifty drops,0.0
Share price of Mahindra & Mahindra Financial Services Ltd. rises as Nifty weakens,0.0
"Sensex drops 200 points, Nifty below 10,100; Voda Idea falls 4%",0.0
 Nifty down 40 points; here's what changed for market while you were sleeping,0.0
Trade setup: 100 DMA key; Nifty to stay rangebound amid weekly options expiry,0.0
"Tech View: Nifty forms an Inside Bar, negates weak candles of last 2 sessions",0.0
"RIL, financial stocks drive Sensex 290 pts higher; Nifty tops 10,100",1.0
"Sensex gains 290 pts, Nifty reclaims 10,100 level; IndusInd Bank rallies 10%",1.0
Motherson Sumi Systems Ltd. shares down 4.04% as Nifty gains,1.0
Share price of Bosch Ltd. falls as Nifty strengthens,1.0
Share price of NMDC Ltd. falls as Nifty strengthens,1.0
Share price of Container Corporation of India Ltd. falls as Nifty strengthens,1.0
Mahindra & Mahindra Financial Services Ltd. shares down 2.19% as Nifty gains,1.0
Share price of Marico Ltd. falls as Nifty strengthens,1.0
Share price of Shriram Transport Finance Company Ltd. rises as Nifty strengthens,1.0
Pidilite Industries Ltd. shares down 0.17% as Nifty gains,1.0
Share price of Siemens Ltd. falls as Nifty strengthens,1.0
Apollo Hospitals Enterprise Ltd. shares down 1.55% as Nifty gains,1.0
Share price of Voltas Ltd. rises as Nifty strengthens,1.0
Indraprastha Gas Ltd. shares up 1.51% as Nifty gains,1.0
Share price of Aurobindo Pharma Ltd. rises as Nifty strengthens,1.0
Share price of Divi's Laboratories Ltd. falls as Nifty strengthens,1.0
LIC Housing Finance Ltd. shares up 1.81% as Nifty gains,1.0
Shree Cements Ltd. shares up 2.06% as Nifty gains,1.0
"Sensex jumps 175 points, Nifty at 10,100; HDFC, RIL top contributors",1.0
Indiabulls Housing Finance Ltd. shares up 2.87% as Nifty gains,1.0
"Sensex gains 200 points, Nifty tops 10,100; Voda Idea falls 4%",1.0
 Nifty up 100 points; here's what changed for market while you were sleeping,1.0
"Trade setup: Nifty50 vulnerable below the 10,300-10,350 zone",0.0
Tech View: Bearish Belt Hold on Nifty chart shows weakness in momentum,0.0
F&O: Nifty’s failure to sustain above 200 EMA doesn’t bode well for bulls,0.0
"Sensex tumbles 414 pts, Nifty below 10,050; financials, RIL top drags",0.0
Share price of TVS Motor Company Ltd. falls as Nifty strengthens,1.0
Avenue Supermarts Ltd. shares down 2.69% as Nifty drops,0.0
Bajaj Holdings & Investment Ltd. shares up 0.36% as Nifty gains,1.0
HDFC Life Insurance Company Ltd. shares up 1.09% as Nifty gains,1.0
Colgate-Palmolive (India) Ltd. shares up 2.74% as Nifty gains,1.0
Share price of Ambuja Cements Ltd. rises as Nifty strengthens,1.0
Apollo Hospitals Enterprise Ltd. shares up 0.82% as Nifty gains,1.0
"Sensex jumps 300 points, Nifty tops 10,250 on firm global cues",1.0
"Sensex gains 150 points, Nifty tops 10,200; IndusInd Bank, Titan rise 2% each",1.0
NMDC Ltd. shares up 3.07% as Nifty gains,1.0
 Nifty up 25 points; here's what changed for market while you were sleeping,1.0
"Trade setup: Nifty to resume rally only above 10,300-10,350 zone",1.0
Market Movers: Nifty crosses 100-DMA; IndusInd rallies; buy signals in 50 stocks,1.0
Tech View: Nifty50 forms 'Bearish Belt Hold' as the bulls lose steam,0.0
"Sensex gains 83 points, Nifty ends above 10,150; Voda Idea jumps 12%",1.0
Share price of Havells India Ltd. falls as Nifty strengthens,1.0
Share price of TVS Motor Company Ltd. falls as Nifty strengthens,1.0
Share price of Motherson Sumi Systems Ltd. falls as Nifty strengthens,1.0
Share price of Tata Power Company Ltd. falls as Nifty strengthens,1.0
Share price of Ambuja Cements Ltd. falls as Nifty strengthens,1.0
Voltas Ltd. shares down 1.0% as Nifty gains,1.0
SBI Life Insurance Company Ltd. shares down 0.95% as Nifty gains,1.0
Siemens Ltd. shares up 1.2% as Nifty gains,1.0
Share price of LIC Housing Finance Ltd. rises as Nifty strengthens,1.0
Share price of MRF Ltd. rises as Nifty strengthens,1.0
Share price of Marico Ltd. rises as Nifty strengthens,1.0
Bharat Heavy Electricals Ltd. shares up 2.16% as Nifty gains,1.0
Share price of HDFC Life Insurance Company Ltd. rises as Nifty strengthens,1.0
Share price of Cummins India Ltd. rises as Nifty strengthens,1.0
Container Corporation of India Ltd. shares up 2.46% as Nifty gains,1.0
Share price of Shriram Transport Finance Company Ltd. rises as Nifty strengthens,1.0
"Bank stocks drive Sensex 600 points higher; Nifty tops 10,300",1.0
"Sensex gains 600 points, Nifty tops 10300; IndusInd Bank rallies 6%",1.0
 Nifty up 55 points; here's what changed for market while you were sleeping,1.0
"Bank Nifty may outperform in near term, catch up with Nifty",1.0
Trade setup: Risk-on rally leaves Nifty at high risk; tread carefully,0.0
"F&O: Lower VIX helping higher Nifty base, range at 9,800-10,300",1.0
"Tech View: Nifty breaches 20-week moving average, eyes 10,300 level",0.0
"Sensex rallies 307 pts as financials gain; Nifty tops 10,150",1.0
Voltas Ltd. shares up 2.01% as Nifty gains,1.0
Share price of SBI Life Insurance Company Ltd. falls as Nifty strengthens,1.0
Divi's Laboratories Ltd. shares up 0.18% as Nifty gains,1.0
Share price of Apollo Hospitals Enterprise Ltd. falls as Nifty strengthens,1.0
Share price of Indiabulls Housing Finance Ltd. rises as Nifty strengthens,1.0
Bharat Forge Ltd. shares up 1.45% as Nifty gains,1.0
Share price of LIC Housing Finance Ltd. rises as Nifty strengthens,1.0
